"id","evento","relatore","ordine","data_relazione","titolo_it","titolo_en","descrizione_it","descrizione_en","code_video","path_video","path_mini","tipo","disciplina"
13213,721,"",15,2021-09-20 00:00:00.000,Discussion - Session I,Discussion - Session I,"","","631171265","631171265",https://i.vimeocdn.com/video/1273450515-dae687f6a38842947cf9ec418f71207e4bacc0c0b6f0d580a?mw=420&mh240,VS,2
13214,721,"",26,2021-09-21 00:00:00.000, Discussion - Session VI, Discussion - Session VI,"","","631175063","631175063",https://i.vimeocdn.com/video/1273454470-f5b465a8924030c42bb651523e7e4d45f847db67a5c4fc8fd?mw=420&mh240,VS,2
13215,721,"",28,2021-09-20 00:00:00.000,Discussion - Session II,Discussion - Session II,"","","631178491","631178491",https://i.vimeocdn.com/video/1273457764-6c4e021850c254ed056a2a14c97860ea27a086ced68c67e44?mw=420&mh240,VS,2
13216,721,"",52,2021-09-20 00:00:00.000, Discussion - Session IV, Discussion - Session IV,"","","631179362","631179362",https://i.vimeocdn.com/video/1273458751-86748efc53c9e2a719b8c964a6136e8d82219bdbdf9cd1059?mw=420&mh240,VS,2
13217,721,1490,3,2021-09-20 00:00:00.000,Welcome Addresses and Introduction,Welcome Addresses and Introduction,"","","631189616","631189616",https://i.vimeocdn.com/video/1273468407-ae85dfa4edb6814f96b9078ab5326bc5910213aee9c946760?mw=420&mh240,VS,2
13218,721,"",40,2021-09-21 00:00:00.000,Discussion - Session VII,Discussion - Session VII,"","","631190017","631190017",https://i.vimeocdn.com/video/1273468874-6ebbb2d8389144d0f44efa0415f8a80be40332efae328a850?mw=420&mh240,VS,2
13219,721,"",51,2021-09-21 00:00:00.000,Discussion - Session VIII,Discussion - Session VIII,"","","631196214","631196214",https://i.vimeocdn.com/video/1273475464-148001907c37805b1b9ffc89911f745c18fa82ab641b141a1?mw=420&mh240,VS,2
13220,721,4389,27,2021-09-20 00:00:00.000,Regenerative cell exhaustion in cardiometabolic diseases,Regenerative cell exhaustion in cardiometabolic diseases,"","","631202816","631202816",https://i.vimeocdn.com/video/1273482995-696ac41e51664f611edfbf199566d4511093748e52e68606a?mw=420&mh240,VS,2
13221,737,4421,4,2021-10-12 00:00:00.000,Genetic landscape of AML and its relevance for treatment,"","","","632952831","632952831",https://i.vimeocdn.com/video/1275289323-1c43136f6581cd09baf8debd2e52c79674b1d28ee65ba6c55?mw=420&mh240,VS,""
13222,737,4315,2,2021-10-12 00:00:00.000,Introduction,"","","","632958772","632958772",https://i.vimeocdn.com/video/1275295849-dd3640edf0f248152b2dbeb403d68f5964dc2112a20619ebb?mw=420&mh240,VS,""
13223,737,4433,6,2021-10-12 00:00:00.000,DNA repair inhibitors: a possible role in myeloid malignancies,DNA repair inhibitors: a possible role in myeloid malignancies,"","","632960512","632960512",https://i.vimeocdn.com/video/1275297749-d7a994050ca90ff2a70066819b3fc6e68a4ab367ffb4be81c?mw=420&mh240,VS,""
13224,737,2339,9,2021-10-12 00:00:00.000,Mechanism of resistance,Mechanism of resistance,"","","632962947","632962947",https://i.vimeocdn.com/video/1275299626-8e6f3f856eb2258c905fc313f5c4b0d9ccc2485110e4531a2?mw=420&mh240,VS,""
13225,737,4422,18,2021-10-12 00:00:00.000,Induction and Consolidation Therapy of high risk Leukemia,Induction and Consolidation Therapy of high risk Leukemia,"","","632968924","632968924",https://i.vimeocdn.com/video/1275305285-cc5d36a72129962278fbbfa343f916019ae920a6395c0cd94?mw=420&mh240,VS,""
13226,737,4413,20,2021-10-12 00:00:00.000,Allogeneic SCT for High Risk leukemia: when and how,Allogeneic SCT for High Risk leukemia: when and how,"","","632969825","632969825",https://i.vimeocdn.com/video/1275306459-0c6937cf95272717289ce995c0f5e1d4955733634b137b4a7?mw=420&mh240,VS,""
13227,737,4434,8,2021-10-13 00:00:00.000,Mast cell leukemia,Mast cell leukemia,"","","632976496","632976496",https://i.vimeocdn.com/video/1275313046-97d9784e0b00d8ab2480189459217b33406cbb66a5f63d762?mw=420&mh240,VS,""
13228,737,4432,10,2021-10-13 00:00:00.000,Blastic plasmacytoid dendritic cell neoplasm (BPDCN),Blastic plasmacytoid dendritic cell neoplasm (BPDCN),"","","632983649","632983649",https://i.vimeocdn.com/video/1275320970-4cb2737c3d950a547888ef62072469e99735627186d2e5ad6?mw=420&mh240,VS,""
13229,737,4429,14,2021-10-13 00:00:00.000,High-end GENome-editing platform to deliver next generation allogeneic iPSC-derived CAR-NK and T immunotherapy “GENiCAR”,High-end GENome-editing platform to deliver next generation allogeneic iPSC-derived CAR-NK and T immunotherapy “GENiCAR”,"","","632984099","632984099",https://i.vimeocdn.com/video/1275322094-326176d2388d858fadac3fab5a486430236a11b6699b6031a?mw=420&mh240,VS,""
13230,737,4317,16,2021-10-12 00:00:00.000,Secondary AML,Secondary AML,"","","632992667","632992667",https://i.vimeocdn.com/video/1275335370-e521e787f2962a3b0ace075d7c98df5359f71a22048b52b20?mw=420&mh240,VS,""
13231,737,"",11,2021-10-12 00:00:00.000,General Discussion Session I,General Discussion Session I,"","","632993074","632993074",https://i.vimeocdn.com/video/1275330779-3faca88d066d7c55602549de518ed961b52bef79552236ba4?mw=420&mh240,VS,""
13232,737,4435,17,2021-10-13 00:00:00.000,Intersecting genomic medicine and system pharmacology for profiling therapeutic sensitivity in leukemia,Intersecting genomic medicine and system pharmacology for profiling therapeutic sensitivity in leukemia,"","","632995304","632995304",https://i.vimeocdn.com/video/1275332841-cdb152ff9e625b9019e3963966c60601f9dce641af8b6e64b?mw=420&mh240,VS,""
13233,737,"",12,2021-10-13 00:00:00.000,General Discussion Session VI,General Discussion Session VI,"","","632998790","632998790",https://i.vimeocdn.com/video/1275336349-eee8f0d8562b8d0b1c677f60a5452709c2229d9fb25aec13b?mw=420&mh240,VS,""
13234,737,4419,19,2021-10-13 00:00:00.000,Haploidentical transplantation in AML,Haploidentical transplantation in AML,"","","633000526","633000526",https://i.vimeocdn.com/video/1275337882-b78121a10a4b3d22a3bda3d90f56a5501fa0b2025b743284a?mw=420&mh240,VS,""
13235,737,4423,26,2021-10-13 00:00:00.000,Transplant in Ph+,Transplant in Ph+,"","","633001683","633001683",https://i.vimeocdn.com/video/1275338838-61415362d920c5124f8c044187dffb037bab0aa36eba1b3d1?mw=420&mh240,VS,""
13236,737,4426,40,2021-10-12 00:00:00.000,Targeting MDM2 as a new treatment approach in AML,Targeting MDM2 as a new treatment approach in AML,"","","633007223","633007223",https://i.vimeocdn.com/video/1275346213-ae923e9371e22c837b71a5d024042e0a30daa1a04c9058438?mw=420&mh240,VS,""
13237,737,"",21,2021-10-13 00:00:00.000,General Discussion Session VII,General Discussion Session VII,"","","633007441","633007441",https://i.vimeocdn.com/video/1275347255-7b55b89eff05f4e3f1a296c614302fc37194e78786abf79a8?mw=420&mh240,VS,""
13238,737,"",22,2021-10-12 00:00:00.000,General Discussion Session II,General Discussion Session II,"","","633008166","633008166",https://i.vimeocdn.com/video/1275347910-26692c34b20018771c7930392f6eef34cfe3b50a948c358d1?mw=420&mh240,VS,""
13239,737,4438,24,2021-10-13 00:00:00.000,Ph+ leukemia: biology and resistance,Ph+ leukemia: biology and resistance,"","","633009299","633009299",https://i.vimeocdn.com/video/1275348702-85e1bc90e262902fa4466f38c5f763a957a467115ef76b95e?mw=420&mh240,VS,""
13240,737,4430,30,2021-10-12 00:00:00.000,Midostaurine and new FLT3 inhibitors,Midostaurine and new FLT3 inhibitors,"","","633013559","633013559",https://i.vimeocdn.com/video/1275352754-51c12f129f207cb1f1bee5b4f4badc8b9b2a730aa5564b287?mw=420&mh240,VS,""
13241,737,4443,46,2021-10-12 00:00:00.000,Hedgehog inhibitors,Hedgehog inhibitors,"","","633017015","633017015",https://i.vimeocdn.com/video/1275356640-44e8acc805df32467432ac83f0b8425fc8d3edb1622bb4a2d?mw=420&mh240,VS,""
13242,737,246,25,2021-10-13 00:00:00.000,Treatment of Ph+ALL in young and elderly,Treatment of Ph+ALL in young and elderly,"","","633019519","633019519",https://i.vimeocdn.com/video/1275360035-6507da91277346121ad9c850fd52c5c016c7fcf42fcf7d648?mw=420&mh240,VS,""
13243,737,"",27,2021-10-13 00:00:00.000,General Discussion Session VIII,General Discussion Session VIII,"","","633020348","633020348",https://i.vimeocdn.com/video/1275361252-f911a4c0c3ab93c704d021fd8a47176bdaa81f19f3b1a4fd6?mw=420&mh240,VS,""
13244,737,4431,29,2021-10-12 00:00:00.000,Targeting Apoptosis in AML - venetoclax,Targeting Apoptosis in AML - venetoclax,"","","633021796","633021796",https://i.vimeocdn.com/video/1275363195-c296c55f6b9ec3b8ea16e879d7818369567e9c8ef729b2447?mw=420&mh240,VS,""
13245,737,4417,31,2021-10-12 00:00:00.000,IDH1 and IDH2 inhibitors,IDH1 and IDH2 inhibitors,"","","633027672","633027672",https://i.vimeocdn.com/video/1275370057-949184a1abd3e1b2f6d7b96c1158b6ccbffffe66bc512d565?mw=420&mh240,VS,""
13246,737,4440,44,2021-10-12 00:00:00.000,Bispecific antibody construct for the treatment of AML,Bispecific antibody construct for the treatment of AML,"","","633034622","633034622",https://i.vimeocdn.com/video/1275377018-0be5829c54be363a54aa0b566b05e827352594dfc0460778c?mw=420&mh240,VS,""
13247,737,4437,32,2021-10-12 00:00:00.000,Car-T,Car-T,"","","633038728","633038728",https://i.vimeocdn.com/video/1275381830-7e8308359142714d7a698020db31665f66df88167f18bac78?mw=420&mh240,VS,""
13248,737,4426,35,2021-10-12 00:00:00.000,Strategy to overcome resistance of emerging agents,Strategy to overcome resistance of emerging agents,"","","633040126","633040126",https://i.vimeocdn.com/video/1275396657-8171faca1c6bff7e5576416a0f27f719f7790f700b3f679e0?mw=420&mh240,VS,""
13249,737,4439,34,2021-10-13 00:00:00.000,Transplant in Ph-,Transplant in Ph-,"","","633040971","633040971",https://i.vimeocdn.com/video/1275385691-f3a220c67a9ea4a621de568d56e943fc0fc25ac679e3e9166?mw=420&mh240,VS,""
13250,737,4418,47,2021-10-12 00:00:00.000,Immune based approaches in AML,Immune based approaches in AML,"","","633042779","633042779",https://i.vimeocdn.com/video/1275399348-83587c10d821418601ffbe680b1ccbc40a5e108d1bfd65577?mw=420&mh240,VS,""
13251,737,4442,52,2021-10-12 00:00:00.000,MRD by NGS,MRD by NGS,"","","633043519","633043519",https://i.vimeocdn.com/video/1275389308-1adb42f88cdc01a01978a77f221cf3b24c6349ec81ebee64d?mw=420&mh240,VS,""
13252,737,4414,51,2021-10-12 00:00:00.000,Flow cytometry monitoring,Flow cytometry monitoring,"","","633046439","633046439",https://i.vimeocdn.com/video/1275390611-8aab983f64dab23f38fad9a9e20ec703321662135664be6dc?mw=420&mh240,VS,""
13253,737,4315,38,2021-10-13 00:00:00.000,Role of immunotherapy in refractory-resistant ALL,Role of immunotherapy in refractory-resistant ALL,"","","633047969","633047969",https://i.vimeocdn.com/video/1275391826-93351211a5ee908d3d4c11fa3e377015a99fbc81547a7b3b3?mw=420&mh240,VS,""
13254,737,4424,41,2021-10-13 00:00:00.000,Ph Like leukemia,Ph Like leukemia,"","","633049437","633049437",https://i.vimeocdn.com/video/1275393616-0d9722f87f98572db112c0666e2cdf8b18fc4bdc578a26018?mw=420&mh240,VS,""
13256,737,"",43,2021-10-13 00:00:00.000,General Discussion Session IX,General Discussion Session IX,"","","633050789","633050789",https://i.vimeocdn.com/video/1275402742-13a8cdcf33fc16cc781c8e46d65b9c43be684173da70dc738?mw=420&mh240,VS,""
13257,737,4315,45,2021-10-13 00:00:00.000,Conclusion of the Symposium,Conclusion of the Symposium,"","","633052272","633052272",https://i.vimeocdn.com/video/1275396140-1c5b7b8a458752b3fb628e67822b2dbd1d82829d3b31419dd?mw=420&mh240,VS,""
13258,737,"",48,2021-10-12 00:00:00.000,General Discussion Session IV,General Discussion Session IV,"","","633052457","633052457",https://i.vimeocdn.com/video/1275395978-b571cb64d416165ae68e53e935db543a6c9f3bd44076e8148?mw=420&mh240,VS,""
13259,737,1376,50,2021-10-12 00:00:00.000,Clinical impact of MRD monitoring,Clinical impact of MRD monitoring,"","","633053204","633053204",/portals/19/Skins/Fondazione/images/no_cover.png,VS,""
13260,737,"",54,2021-10-12 00:00:00.000,General Discussion Session V,General Discussion Session V,"","","633054881","633054881",https://i.vimeocdn.com/video/1275398395-9ebc0e6a10aee767517a857d0bff2cdf266729ebc86098f7e?mw=420&mh240,VS,""
13261,737,4314,36,2021-10-13 00:00:00.000,First line therapy and overall approach,First line therapy and overall approach,"","","633057139","633057139",https://i.vimeocdn.com/video/1275400782-c19de9c261618794a8a96cacb7df2187c5beff55a61858d01?mw=420&mh240,VS,""
13262,721,2474,50,2021-09-20 00:00:00.000,Are we getting patients to target?,Are we getting patients to target?,"","","633591151",https://vimeo.com/633591151,https://i.vimeocdn.com/video/1275947875-4f09216a26607b764667667c4ff9bee11fd5dd6b48e4b3481?mw=420&mh240,VS,2
13264,778,"",19,2021-10-01 00:00:00.000,SESIÓN  I ,SESIÓN  I ,"","","","",/portals/19/Skins/Fondazione/images/no_cover.png,SS,""
13270,778,"",43,2021-10-01 00:00:00.000,SESIÓN  II ,SESIÓN  II ,"","","","",/portals/19/Skins/Fondazione/images/no_cover.png,SS,""
13275,778,"",63,2021-10-01 00:00:00.000,SESIÓN  III,"","","","","",/portals/19/Skins/Fondazione/images/no_cover.png,SS,""
13281,778,"",85,2021-10-01 00:00:00.000,SESIÓN  IV,SESIÓN  IV,"","","","",/portals/19/Skins/Fondazione/images/no_cover.png,SS,""
13287,778,"",5,2021-10-02 00:00:00.000,SESIÓN  I  -,SESIÓN  I  -,"","","","",/portals/19/Skins/Fondazione/images/no_cover.png,SS,""
13292,778,"",35,2021-10-02 00:00:00.000,SESIÓN II - ,SESIÓN II - ,"","","","",/portals/19/Skins/Fondazione/images/no_cover.png,SS,""
13297,778,"",57,2021-10-02 00:00:00.000,SESIÓN III -,SESIÓN III -,"","","","",/portals/19/Skins/Fondazione/images/no_cover.png,SS,""
13304,778,"",15,2021-10-01 00:00:00.000,Introducción,Introducción,"","","637775915","637775915",https://i.vimeocdn.com/video/1281408892-103bdcaab7a7eb17f5102797f1e109b3af4f708659d23ed0e?mw=420&mh240,VS,""
13305,778,4366,20,2021-10-01 00:00:00.000,Epidemiología de la COVID en América Latina,Epidemiología de la COVID en América Latina,"","","637776361","637776361",https://i.vimeocdn.com/video/1281410268-ab20b42b26a7ce10eab542d007be3ff844e420687c74e315b?mw=420&mh240,VS,""
13306,778,4396,24,2021-10-01 00:00:00.000,Síndromes dolorosos en pacientes con COVID-19,Síndromes dolorosos en pacientes con COVID-19,"","","637776587","637776587",https://i.vimeocdn.com/video/1281410802-7080e51439bc4b7e6a5457f96bff45bf9f0c502cd5734e51a?mw=420&mh240,VS,""
13307,778,4407,28,2021-10-01 00:00:00.000,Tratamiento del dolor en pacientes afectados por COVID-19,Tratamiento del dolor en pacientes afectados por COVID-19,"","","637778251","637778251",https://i.vimeocdn.com/video/1281414891-471bc51f85ca7702631f065197cb95b22c6e3fd4f3f338ded?mw=420&mh240,VS,""
13308,778,4394,30,2021-10-01 00:00:00.000,Tratamiento paliativo en pacientes con COVID,Tratamiento paliativo en pacientes con COVID,"","","637778436","637778436",https://i.vimeocdn.com/video/1281415356-cb6ef5610f8cdc69c2fcae7db905a4a148233644a5c4303a2?mw=420&mh240,VS,""
13309,778,4401,44,2021-10-01 00:00:00.000,El dolor en la esclerosis múltiple,El dolor en la esclerosis múltiple,"","","637778525","637778525",https://i.vimeocdn.com/video/1281415558-79b819342974b8eb5977124d5fd09ff9501230dea3be10e98?mw=420&mh240,VS,""
13310,778,3487,48,2021-10-01 00:00:00.000,Dolor neuropático periférico,Dolor neuropático periférico,"","","637780950","637780950",https://i.vimeocdn.com/video/1281422676-c332d6856c2fb333a1efac4b28d2077ed16bd5e53156baf2a?mw=420&mh240,VS,""
13311,778,4398,51,2021-10-01 00:00:00.000,Tratamiento del dolor neuropático crónico,Tratamiento del dolor neuropático crónico,"","","637779216","637779216",https://i.vimeocdn.com/video/1281417274-73b0dbe03c00f604c2f1c5c538c5e162ab3ca5890b3b1c0ad?mw=420&mh240,VS,""
13312,778,4403,53,2021-10-01 00:00:00.000,Dolor neuropático secundario a COVID-19,Dolor neuropático secundario a COVID-19,"","","637779433","637779433",https://i.vimeocdn.com/video/1281418480-1f1e89e89008126447973dc2515abe252d1d66999cc50a349?mw=420&mh240,VS,""
13313,778,4403,64,2021-10-01 00:00:00.000,Dolor lumbar: Una carga para la sociedad,Dolor lumbar: Una carga para la sociedad,"","","637781251","637781251",https://i.vimeocdn.com/video/1281423399-f1cff4e506627e539325f64b10c36e130da07255ce4f36067?mw=420&mh240,VS,""
13314,778,4412,68,2021-10-01 00:00:00.000,Tratamiento farmacológico del dolor lumbar agudo,Tratamiento farmacológico del dolor lumbar agudo,"","","637781517","637781517",https://i.vimeocdn.com/video/1281424071-0f6b3ef7384fa0208f0edfd347b967d0da87b90c882c190b2?mw=420&mh240,VS,""
13315,778,3480,72,2021-10-01 00:00:00.000,Neuromodulación en el dolor lumbar,Neuromodulación en el dolor lumbar,"","","637781579","637781579",https://i.vimeocdn.com/video/1281424443-2c87627b35109a6dd97e41c59bc311e604587fa6517cb28a9?mw=420&mh240,VS,""
13316,778,4406,78,2021-10-01 00:00:00.000,Enfoque intervencionista del dolor lumbar crónico,Enfoque intervencionista del dolor lumbar crónico,"","","637781763","637781763",https://i.vimeocdn.com/video/1281424458-e827fb7152851205d81dbac7de8d37570678c188a195dffc6?mw=420&mh240,VS,""
13317,778,4391,81,2021-10-01 00:00:00.000,Rehabilitación de pacientes con dolor lumbar crónico,Rehabilitación de pacientes con dolor lumbar crónico,"","","637781877","637781877",https://i.vimeocdn.com/video/1281425118-fcbda0f30089f81492b28339297549ffc52b4487090c3032f?mw=420&mh240,VS,""
13318,778,2217,86,2021-10-01 00:00:00.000,La crisis americana de los opioides y sus consecuencias clínicas,La crisis americana de los opioides y sus consecuencias clínicas,"","","637783538","637783538",https://i.vimeocdn.com/video/1281429932-72ae8187baa2d46ec07848054253eea264f8f2ef0fb76659a?mw=420&mh240,VS,""
13319,778,3861,88,2021-10-01 00:00:00.000,Abuso de benzodiacepinas en el tratamiento del dolor,Abuso de benzodiacepinas en el tratamiento del dolor,"","","637782200","637782200",https://i.vimeocdn.com/video/1281425616-1733e9e4a8dac613c5e5bec673944d47434b6ae04aec16021?mw=420&mh240,VS,""
13320,778,4393,90,2021-10-01 00:00:00.000,¿Es la misma realidad en América Latina?,¿Es la misma realidad en América Latina?,"","","637783822","637783822",https://i.vimeocdn.com/video/1281429704-4033c5cc6a60f1c5fc81517420c2c12e08f345c1fbfacb303?mw=420&mh240,VS,""
13321,778,4395,94,2021-10-01 00:00:00.000,Uso de la ketamina para el trastorno por consumo de opiáceos,Uso de la ketamina para el trastorno por consumo de opiáceos,"","","637784278","637784278",https://i.vimeocdn.com/video/1281430646-963a05ed03d15a117fc2762e9ef9bb782bbccdd1c28dd0b5d?mw=420&mh240,VS,""
13322,778,3492,6,2021-10-02 00:00:00.000,Actualización sobre fisiopatología del dolor agudo,Actualización sobre fisiopatología del dolor agudo,"","","637784670","637784670",https://i.vimeocdn.com/video/1281432049-7c74cb0bdefc933bfc15ecabacc821b5777f9daebdc62dc3a?mw=420&mh240,VS,""
13323,778,4399,8,2021-10-02 00:00:00.000,Dolor inflamatorio agudo,Dolor inflamatorio agudo,"","","637784954","637784954",https://i.vimeocdn.com/video/1281432269-7f7598e14f6464f852fd5fa9c7d1a5e76cd282700bb966628?mw=420&mh240,VS,""
13324,778,4398,21,2021-10-02 00:00:00.000,Consecuencias clínicas del dolor agudo,Consecuencias clínicas del dolor agudo,"","","637785253","637785253",https://i.vimeocdn.com/video/1281433222-2088bb9aab86ea6c97cdd0a57c0ad9bfea6665c4317d8dad3?mw=420&mh240,VS,""
